BPS Race,Gender,Grade,Date,Time,Absent?,Tardy?,Dismissed?,Reason,Excused?,Home Lang,Student No,Filter
Black,F,12,10/20/2017,7:28 AM,FALSE,TRUE,FALSE,Other,TRUE,English,238707,Tardy
Hispanic,F,11,10/20/2017,7:35 AM,FALSE,TRUE,FALSE,,FALSE,English,370028,Tardy
Hispanic,M,10,10/20/2017,7:24 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,269412,Tardy
Hispanic,F,12,10/20/2017,7:28 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,260116,Tardy
Hispanic,F,7,10/20/2017,Null,TRUE,FALSE,FALSE,Bereavement,TRUE,English,317721,Absent
White,F,8,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,307279,Tardy
Hispanic,F,12,10/20/2017,8:20 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,236424,Tardy
Hispanic,F,9,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,322308,Absent
Hispanic,M,7,10/20/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,304601,Tardy
Hispanic,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,360651,Absent
Hispanic,M,11,10/20/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,261073,Tardy
Hispanic,F,10,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,268667,Absent
White,F,7,10/20/2017,7:44 AM,FALSE,TRUE,FALSE,,FALSE,English,316457,Tardy
Black,F,11,10/20/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,267116,Tardy
Black,F,11,10/20/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,232352,Tardy
Black,M,12,10/20/2017,Null,FALSE,FALSE,FALSE,Other,TRUE,English,251040,Present
White,M,8,10/20/2017,8:02 AM,FALSE,TRUE,FALSE,,FALSE,English,388561,Tardy
Black,M,12,10/20/2017,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,215113,Tardy
Hispanic,M,7,10/20/2017,1:19 PM,FALSE,FALSE,TRUE,,FALSE,English,317017,Present
Asian,F,11,10/20/2017,8:31 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,249727,Tardy
Asian,F,12,10/20/2017,Null,FALSE,FALSE,FALSE,College Visit,TRUE,Toishanese,258238,Present
Hispanic,F,11,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,260568,Tardy
Black,F,8,10/20/2017,7:51 AM,FALSE,TRUE,FALSE,,FALSE,English,388572,Tardy
Hispanic,F,11,10/20/2017,8:52 AM,FALSE,TRUE,FALSE,,FALSE,English,255179,Tardy
Black,F,8,10/20/2017,7:34 AM,FALSE,TRUE,FALSE,,FALSE,English,320670,Tardy
Other,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,317472,Absent
Black,F,9,10/20/2017,12:05 PM,FALSE,FALSE,TRUE,,FALSE,English,381193,Present
Black,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,258095,Absent
White,M,10,10/20/2017,9:44 AM,FALSE,TRUE,FALSE,,FALSE,English,250886,Tardy
White,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,268071,Absent
White,F,8,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,307227,Tardy
Black,F,9,10/20/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,361936,Tardy
Hispanic,F,10,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,300597,Tardy
Black,M,11,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,332341,Tardy
Asian,F,12,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,258419,Tardy
White,F,12,10/20/2017,8:33 AM,FALSE,TRUE,FALSE,,FALSE,English,326341,Tardy
Black,M,11,10/20/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,English,262691,Tardy
Hispanic,F,8,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,297192,Tardy
Black,M,11,10/20/2017,8:15 AM,FALSE,TRUE,FALSE,,FALSE,English,262843,Tardy
Asian,M,9,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Cantonese,236399,Absent
Hispanic,M,11,10/20/2017,12:55 PM,FALSE,FALSE,TRUE,,FALSE,English,298684,Present
Hispanic,F,11,10/20/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,303224,Tardy
Black,F,9,10/20/2017,12:23 PM,TRUE,TRUE,FALSE,,FALSE,Haitian,309465,Absent
Black,M,12,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,259787,Tardy
Asian,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Vietnamese,240141,Absent
Black,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,Bereavement,TRUE,English,319598,Absent
White,F,11,10/20/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,248877,Tardy
White,F,10,10/20/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,367468,Tardy
Hispanic,F,10,10/20/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,367447,Tardy
White,F,7,10/20/2017,11:59 AM,FALSE,FALSE,TRUE,,FALSE,English,299654,Present
Black,F,11,10/20/2017,8:44 AM,FALSE,TRUE,FALSE,,FALSE,English,269794,Tardy
White,F,9,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,297787,Tardy
White,F,10,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,357866,Absent
White,F,10,10/20/2017,11:15 AM,FALSE,FALSE,TRUE,,FALSE,English,340832,Present
White,F,12,10/20/2017,8:33 AM,FALSE,TRUE,FALSE,,FALSE,English,258353,Tardy
White,F,12,10/20/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,312064,Tardy
Hispanic,F,7,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,317013,Tardy
Hispanic,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,257270,Absent
Hispanic,M,11,10/20/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,260247,Tardy
White,M,7,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,317170,Tardy
Hispanic,F,12,10/20/2017,10:05 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,258431,Tardy
Black,M,12,10/20/2017,10:00 AM,FALSE,TRUE,FALSE,,FALSE,English,236692,Tardy
Black,M,11,10/20/2017,7:59 AM,FALSE,TRUE,FALSE,,FALSE,Somali,207164,Tardy
Black,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267787,Absent
Black,F,9,10/20/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,316057,Tardy
White,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267886,Absent
Hispanic,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,339522,Absent
White,M,9,10/20/2017,7:40 AM,FALSE,TRUE,FALSE,,FALSE,English,201255,Tardy
White,F,12,10/20/2017,7:41 AM,FALSE,TRUE,FALSE,,FALSE,English,269534,Tardy
White,F,12,10/20/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,348407,Tardy
White,F,12,10/20/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,259328,Tardy
Black,F,10,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,224189,Absent
Asian,F,9,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,306045,Absent
Asian,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,359294,Absent
Asian,M,11,10/20/2017,Null,TRUE,FALSE,FALSE,Bereavement,TRUE,Vietnamese,248915,Absent
Asian,F,7,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,305188,Tardy
Black,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Haitian,349071,Absent
Asian,F,11,10/20/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,English,357837,Tardy
White,F,9,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,298767,Tardy
White,F,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,367482,Absent
Hispanic,F,8,10/20/2017,7:46 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,315061,Tardy
Black,M,11,10/20/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,246546,Tardy
White,M,12,10/20/2017,9:19 AM,FALSE,TRUE,FALSE,,FALSE,English,301397,Tardy
White,F,12,10/20/2017,12:06 PM,FALSE,FALSE,TRUE,,FALSE,English,315205,Present
Asian,F,10,10/20/2017,10:00 AM,FALSE,TRUE,FALSE,,FALSE,English,253230,Tardy
Hispanic,M,9,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,267800,Tardy
Black,F,11,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,264646,Absent
Hispanic,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,297117,Absent
Hispanic,F,12,10/20/2017,8:39 AM,FALSE,TRUE,FALSE,,FALSE,English,261609,Tardy
White,F,9,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,306155,Tardy
Asian,M,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,269571,Absent
Hispanic,F,9,10/20/2017,9:12 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,359733,Tardy
Hispanic,F,8,10/20/2017,11:07 AM,FALSE,FALSE,TRUE,,FALSE,English,349319,Present
Black,F,12,10/20/2017,8:42 AM,FALSE,TRUE,FALSE,,FALSE,English,313017,Tardy
Hispanic,M,12,10/20/2017,10:00 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,229100,Tardy
White,F,12,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,312022,Tardy
Hispanic,M,7,10/20/2017,11:30 AM,TRUE,TRUE,FALSE,Illness/Medical,TRUE,English,305782,Absent
Black,F,8,10/20/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,314856,Tardy
Hispanic,M,12,10/20/2017,7:58 AM,FALSE,TRUE,FALSE,,FALSE,English,265788,Tardy
White,F,7,10/20/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,316290,Tardy
Hispanic,F,8,10/20/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,305434,Tardy
Black,F,11,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,250819,Absent
White,F,11,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,269037,Absent
White,F,10,10/20/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,239598,Tardy
White,M,11,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,259785,Absent
Hispanic,M,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,247964,Absent
Black,M,8,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,388569,Absent
Black,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,249074,Absent
White,F,12,10/20/2017,10:02 AM,FALSE,TRUE,FALSE,,FALSE,English,349070,Tardy
White,F,9,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,328649,Absent
Hispanic,F,9,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,306952,Absent
Hispanic,M,10,10/20/2017,7:38 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,258187,Tardy
Black,F,12,10/20/2017,7:41 AM,FALSE,TRUE,FALSE,,FALSE,English,330479,Tardy
White,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,348465,Absent
Black,M,9,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,380236,Tardy
White,M,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,330657,Absent
White,M,11,10/20/2017,7:35 AM,FALSE,TRUE,FALSE,,FALSE,English,330656,Tardy
Black,F,10,10/20/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,269623,Tardy
White,F,12,10/20/2017,8:16 AM,FALSE,TRUE,FALSE,,FALSE,English,371462,Tardy
Black,F,8,10/20/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,388594,Tardy
Asian,M,8,10/20/2017,9:24 AM,FALSE,TRUE,FALSE,,FALSE,Toishanese,306966,Tardy
Hispanic,F,11,10/20/2017,10:13 AM,FALSE,TRUE,FALSE,,FALSE,English,259554,Tardy
Hispanic,M,9,10/20/2017,9:08 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,269783,Tardy
Black,M,12,10/20/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,236816,Tardy
Black,M,11,10/20/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,Cape Verdean,240386,Tardy
Hispanic,F,11,10/20/2017,8:00 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,258974,Tardy
Hispanic,M,9,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,322519,Tardy
White,F,12,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,238505,Tardy
Hispanic,F,10,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,260449,Tardy
Hispanic,F,9,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,268557,Tardy
Asian,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Vietnamese,260203,Absent
Black,M,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,348299,Absent
White,M,8,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,306869,Absent
Hispanic,F,12,10/20/2017,9:25 AM,FALSE,TRUE,FALSE,,FALSE,English,258176,Tardy
Hispanic,F,11,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,267836,Tardy
Black,F,10,10/20/2017,8:32 AM,FALSE,TRUE,FALSE,,FALSE,English,265998,Tardy
White,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,383799,Absent
Hispanic,M,12,10/20/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,222199,Tardy
White,F,9,10/20/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,380231,Tardy
Asian,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Vietnamese,301805,Absent
Black,F,12,10/20/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,367427,Tardy
White,F,9,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,306496,Tardy
White,M,12,10/20/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,340191,Tardy
Black,F,11,10/20/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,259322,Tardy
White,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,316928,Absent
Asian,M,12,10/20/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,266898,Tardy
White,M,7,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,306680,Absent
Asian,F,8,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Cantonese,307497,Absent
Black,F,12,10/20/2017,9:29 AM,FALSE,TRUE,FALSE,,FALSE,English,252195,Tardy
Hispanic,M,11,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,263755,Absent
Hispanic,M,10,10/20/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,267785,Absent
White,F,7,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,Albanian,327067,Tardy
Asian,M,10,10/20/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,262013,Tardy
Asian,F,12,10/20/2017,Null,TRUE,FALSE,FALSE,,FALSE,Toishanese,241853,Absent
Black,F,12,10/19/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,Somali,308710,Tardy
Hispanic,F,10,10/19/2017,7:44 AM,FALSE,TRUE,FALSE,,FALSE,English,301226,Tardy
Black,F,12,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,Somali,267154,Absent
Hispanic,F,8,10/19/2017,7:54 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,317880,Tardy
White,F,9,10/19/2017,8:01 AM,FALSE,TRUE,FALSE,,FALSE,English,311066,Tardy
Black,F,12,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,258550,Absent
Asian,F,12,10/19/2017,7:33 AM,FALSE,TRUE,FALSE,,FALSE,English,260514,Tardy
Hispanic,M,11,10/19/2017,8:11 AM,FALSE,TRUE,FALSE,,FALSE,English,268692,Tardy
Hispanic,M,9,10/19/2017,11:06 AM,TRUE,TRUE,FALSE,,FALSE,Spanish,400663,Absent
Black,F,11,10/19/2017,8:43 AM,FALSE,TRUE,FALSE,,FALSE,English,258226,Tardy
Black,M,10,10/19/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,339988,Tardy
Black,F,8,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,305176,Tardy
White,F,9,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,307511,Absent
White,F,10,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,301285,Tardy
White,F,9,10/19/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,380167,Tardy
Other,F,10,10/19/2017,7:25 AM,FALSE,TRUE,FALSE,,FALSE,English,311143,Tardy
Black,M,7,10/19/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,318392,Tardy
Black,F,12,10/19/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,348402,Tardy
Hispanic,F,12,10/19/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,248986,Tardy
Hispanic,F,9,10/19/2017,8:16 AM,FALSE,TRUE,FALSE,,FALSE,English,295906,Tardy
Hispanic,F,12,10/19/2017,8:14 AM,FALSE,TRUE,FALSE,,FALSE,English,326287,Tardy
White,F,11,10/19/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,246805,Tardy
Hispanic,M,12,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,247647,Absent
White,M,12,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,263309,Tardy
Hispanic,F,11,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,245845,Tardy
White,F,8,10/19/2017,9:04 AM,,,,,,,,Present
Black,F,10,10/19/2017,8:08 AM,FALSE,TRUE,FALSE,,FALSE,English,209285,Tardy
White,M,10,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,298968,Absent
Hispanic,M,8,10/19/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,307114,Tardy
Black,M,12,10/19/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,327768,Tardy
Hispanic,M,8,10/19/2017,7:26 AM,FALSE,TRUE,FALSE,,FALSE,English,308095,Tardy
Hispanic,F,12,10/19/2017,8:38 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,Spanish,262568,Tardy
Black,F,12,10/19/2017,10:09 AM,FALSE,TRUE,FALSE,,FALSE,English,359530,Tardy
Black,F,8,10/19/2017,7:27 AM,FALSE,TRUE,FALSE,,FALSE,English,322887,Tardy
White,F,10,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,268317,Absent
Black,F,12,10/19/2017,7:30 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,303060,Tardy
Other,F,11,10/19/2017,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,220458,Tardy
Other,M,7,10/19/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,English,328638,Tardy
Asian,F,11,10/19/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,Mandarin,298803,Tardy
Asian,M,12,10/19/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,304105,Tardy
Black,F,12,10/19/2017,Null,FALSE,FALSE,FALSE,College Visit,TRUE,English,247372,Present
White,F,12,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,260048,Tardy
Black,F,7,10/19/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,331111,Tardy
Hispanic,M,12,10/19/2017,7:52 AM,FALSE,TRUE,FALSE,,FALSE,English,248560,Tardy
Hispanic,M,8,10/19/2017,7:57 AM,FALSE,TRUE,FALSE,,FALSE,English,309642,Tardy
Hispanic,M,12,10/19/2017,7:23 AM,,,,,,,,Present
Black,F,8,10/19/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,English,323038,Tardy
White,F,10,10/19/2017,7:26 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,296567,Tardy
Black,M,11,10/19/2017,7:31 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,243309,Tardy
White,F,8,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,376770,Absent
Black,M,11,10/19/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,English,259309,Tardy
Hispanic,F,7,10/19/2017,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,400872,Tardy
Hispanic,F,10,10/19/2017,7:20 AM,FALSE,TRUE,FALSE,,FALSE,English,259019,Tardy
Hispanic,F,9,10/19/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,English,267503,Tardy
White,F,10,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,317862,Absent
Hispanic,F,11,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,Spanish,247432,Absent
White,M,12,10/19/2017,7:25 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,247147,Tardy
White,F,12,10/19/2017,8:31 AM,FALSE,TRUE,FALSE,,FALSE,English,348356,Tardy
Black,M,10,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,259281,Tardy
Hispanic,F,12,10/19/2017,10:37 AM,FALSE,TRUE,FALSE,,FALSE,English,311116,Tardy
Black,F,10,10/19/2017,7:43 AM,FALSE,TRUE,FALSE,,FALSE,English,303131,Tardy
White,F,12,10/19/2017,8:18 AM,FALSE,TRUE,FALSE,,FALSE,English,258869,Tardy
Hispanic,F,8,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,Spanish,298380,Absent
White,M,12,10/19/2017,Null,FALSE,FALSE,FALSE,College Visit,TRUE,English,317794,Present
Hispanic,F,9,10/19/2017,7:32 AM,FALSE,TRUE,FALSE,,FALSE,English,371609,Tardy
Other,F,11,10/19/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,259325,Tardy
Asian,F,11,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,Cantonese,314134,Absent
Black,F,12,10/19/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,348343,Tardy
Hispanic,M,11,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,269931,Tardy
Hispanic,F,10,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,207672,Tardy
Hispanic,M,12,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,236817,Absent
White,M,12,10/19/2017,11:39 AM,FALSE,FALSE,TRUE,,FALSE,English,245498,Present
Black,F,7,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,325544,Absent
Black,F,11,10/19/2017,8:02 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,263013,Tardy
Black,F,8,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,311391,Absent
White,M,11,10/19/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,356711,Tardy
Black,F,12,10/19/2017,8:40 AM,FALSE,TRUE,FALSE,,FALSE,Haitian,240903,Tardy
Hispanic,F,8,10/19/2017,7:24 AM,FALSE,TRUE,FALSE,,FALSE,English,306650,Tardy
White,M,12,10/19/2017,9:59 AM,FALSE,TRUE,FALSE,,FALSE,English,257691,Tardy
Other,F,9,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,248186,Tardy
Hispanic,M,12,10/19/2017,7:38 AM,FALSE,TRUE,FALSE,,FALSE,Spanish,254267,Tardy
Hispanic,F,7,10/19/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,339328,Tardy
Hispanic,M,11,10/19/2017,7:29 AM,FALSE,TRUE,FALSE,,FALSE,English,259606,Tardy
Black,F,12,10/19/2017,7:25 AM,FALSE,TRUE,FALSE,Other,TRUE,English,238707,Tardy
Hispanic,F,11,10/19/2017,9:04 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,370028,Tardy
Hispanic,M,10,10/19/2017,7:32 AM,FALSE,TRUE,FALSE,Bus / Transportation,TRUE,English,269412,Tardy
Hispanic,F,12,10/19/2017,Null,FALSE,FALSE,FALSE,College Visit,TRUE,Spanish,260116,Present
White,M,7,10/19/2017,1:18 PM,FALSE,FALSE,TRUE,,FALSE,Italian,317617,Present
Hispanic,F,7,10/19/2017,12:08 PM,FALSE,FALSE,TRUE,,FALSE,English,317721,Present
Hispanic,M,11,10/19/2017,7:54 AM,FALSE,TRUE,FALSE,,FALSE,English,261073,Tardy
White,F,9,10/19/2017,7:22 AM,FALSE,TRUE,FALSE,,FALSE,English,296379,Tardy
White,M,12,10/19/2017,Null,FALSE,FALSE,FALSE,College Visit,TRUE,Other,967721,Present
Hispanic,F,10,10/19/2017,7:23 AM,FALSE,TRUE,FALSE,,FALSE,English,253014,Tardy
Black,F,7,10/19/2017,Null,TRUE,FALSE,FALSE,Illness/Medical,TRUE,English,314547,Absent
Black,M,12,10/19/2017,Null,FALSE,FALSE,FALSE,Other,TRUE,English,251040,Present
White,M,8,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,388561,Absent
Black,F,11,10/19/2017,7:37 AM,FALSE,TRUE,FALSE,,FALSE,English,348457,Tardy
Hispanic,F,8,10/19/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,388693,Tardy
Hispanic,M,9,10/19/2017,9:19 AM,FALSE,TRUE,FALSE,Illness/Medical,TRUE,English,298926,Tardy
Asian,F,11,10/19/2017,7:35 AM,FALSE,TRUE,FALSE,,FALSE,Vietnamese,249727,Tardy
Black,F,10,10/19/2017,Null,TRUE,FALSE,FALSE,,FALSE,English,250550,Absent
Black,F,10,10/19/2017,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,264644,Tardy
Asian,F,11,10/19/2017,7:36 AM,FALSE,TRUE,FALSE,,FALSE,Cantonese,307275,Tardy
Hispanic,F,11,10/19/2017,7:38 AM,FALSE,TRUE,FALSE,,FALSE,English,260568,Tardy
Black,M,12,10/19/2017,7:34 AM,FALSE,TRUE,FALSE,,FALSE,English,242430,Tardy
Black,F,8,10/19/2017,7:34 AM,FALSE,TRUE,FALSE,,FALSE,English,388572,Tardy
Hispanic,F,11,10/19/2017,10:10 AM,FALSE,TRUE,FALSE,,FALSE,English,255179,Tardy
Black,M,9,10/19/2017,7:21 AM,FALSE,TRUE,FALSE,,FALSE,English,296536,Tardy
